37559,01/16/2023,02/21/2023,01/16/2023,03/03/2023,30808,D-15200N,POP Organic Oolong Tea 1.8gx100,240,240,48.081,11539.44,IM9WU1B,2,NEW JERSEY,"OCEAN, CIF"
37559,01/16/2023,02/21/2023,01/16/2023,03/03/2023,30808,D-18200N,POP Organic White Tea 1.8gx100,220,220,55.498,12209.56,IM9WU1B,2,NEW JERSEY,"OCEAN, CIF"
37560,01/17/2023,01/17/2023,01/17/2023,02/13/2023,30735,F-00378,Loacker GP Dark Hazelnut 3.53oz,12,12,25.61,307.32,DM2LO9A,2,NEW JERSEY,DELIVERY
37560,01/17/2023,01/17/2023,01/17/2023,02/13/2023,30735,F-00372,Loacker GP Bisc Noisette Choc 3.53oz,24,24,25.608,614.59,DM2LO9A,2,NEW JERSEY,DELIVERY
37573,03/19/2025,07/24/2025,06/22/2025,03/01/2023,30807,D-04037,POP Ginger H Cytl Nat.Lemon10ct(6x6),1260,1260,35.253,44418.78,IM9HA8A,2,LIVERMORE,"OCEAN, CIF"
37574,03/19/2025,07/24/2025,06/22/2025,02/14/2023,30742,D-04037,POP Ginger H Cytl Nat.Lemon10ct(6x6),1085,1085,33.737,36604.65,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
37583,01/25/2023,05/26/2023,01/25/2023,05/09/2023,31039,F-04118,POP Ginger Chews Pineapple Coconut 4 oz (12ct/cs),7836,0,6.033,47277.2,IM9SI1A,1,LIVERMORE,OCEAN
37583,01/25/2023,05/26/2023,01/25/2023,05/09/2023,31043,F-04118,POP Ginger Chews Pineapple Coconut 4 oz (12ct/cs),0,7836,6.716,52624.58,IM9SI1A,1,LIVERMORE,OCEAN
37585,01/25/2023,04/25/2023,01/25/2023,07/26/2023,31446,F-04070,POP Ginger Chews Original 8 oz,2,0,0,0,IM9PT2A,1,LIVERMORE,OCEAN
37585,01/25/2023,04/25/2023,01/25/2023,07/26/2023,31446,F-04070,POP Ginger Chews Original 8 oz,4189,0,7.25,30370.25,IM9PT2A,1,LIVERMORE,OCEAN
37585,01/25/2023,04/25/2023,01/25/2023,07/26/2023,31447,F-04070,POP Ginger Chews Original 8 oz,0,4189,8.334,34911.13,IM9PT2A,1,LIVERMORE,OCEAN
37585,01/25/2023,04/25/2023,01/25/2023,07/26/2023,31447,F-04070,POP Ginger Chews Original 8 oz,0,2,0,0,IM9PT2A,1,LIVERMORE,OCEAN
37586,01/25/2023,02/17/2023,01/25/2023,04/10/2023,30901,F-00375,Loacker GP Bisc Cappuc Choc  3.53oz,110,110,25.61,2817.1,DM2LO9A,1,LIVERMORE,"OCEAN, CIF"
37586,01/25/2023,02/17/2023,01/25/2023,04/10/2023,30901,F-00373,Loacker GP White Coconut 3.53oz,126,126,25.61,3226.86,DM2LO9A,1,LIVERMORE,"OCEAN, CIF"
37586,01/25/2023,02/17/2023,01/25/2023,04/10/2023,30901,F-00372,Loacker GP Bisc Noisette Choc 3.53oz,126,126,25.61,3226.86,DM2LO9A,1,LIVERMORE,"OCEAN, CIF"
37587,01/25/2023,02/17/2023,01/25/2023,04/07/2023,30897,F-00491,Loacker Wafer Hazelnut 250g,192,192,47,9024,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37587,01/25/2023,02/17/2023,01/25/2023,04/07/2023,30897,F-00378,Loacker GP Dark Hazelnut 3.53oz,63,63,25.61,1613.43,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37587,01/25/2023,02/17/2023,01/25/2023,04/07/2023,30897,F-00377,Loacker GP Bisc Orange Choc 3.53oz,63,63,25.61,1613.43,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37587,01/25/2023,02/17/2023,01/25/2023,04/07/2023,30897,F-00376,Loacker GP Bisc Coconut Choc 3.53oz,63,63,25.61,1613.43,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37587,01/25/2023,02/17/2023,01/25/2023,04/07/2023,30897,F-00375,Loacker GP Bisc Cappuc Choc  3.53oz,63,63,25.61,1613.43,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37588,01/25/2023,02/24/2023,01/25/2023,05/04/2023,31015,F-00491,Loacker Wafer Hazelnut 250g,288,288,47,13536,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37588,01/25/2023,02/24/2023,01/25/2023,05/04/2023,31015,F-00378,Loacker GP Dark Hazelnut 3.53oz,63,63,25.61,1613.43,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37588,01/25/2023,02/24/2023,01/25/2023,05/04/2023,31015,F-00373,Loacker GP White Coconut 3.53oz,63,63,25.61,1613.43,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37588,01/25/2023,02/24/2023,01/25/2023,05/04/2023,31015,F-00372,Loacker GP Bisc Noisette Choc 3.53oz,63,63,25.61,1613.43,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
37589,01/25/2023,02/17/2023,01/25/2023,04/05/2023,30890,F-00491,Loacker Wafer Hazelnut 250g,256,256,47,12032,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
37589,01/25/2023,02/17/2023,01/25/2023,04/05/2023,30890,F-00378,Loacker GP Dark Hazelnut 3.53oz,126,126,25.61,3226.86,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
37589,01/25/2023,02/17/2023,01/25/2023,04/05/2023,30890,F-00376,Loacker GP Bisc Coconut Choc 3.53oz,63,63,25.61,1613.43,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
37589,01/25/2023,02/17/2023,01/25/2023,04/05/2023,30890,F-00375,Loacker GP Bisc Cappuc Choc  3.53oz,63,63,25.61,1613.43,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
37589,01/25/2023,02/17/2023,01/25/2023,04/05/2023,30890,F-00373,Loacker GP White Coconut 3.53oz,63,63,25.61,1613.43,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
37589,01/25/2023,02/17/2023,01/25/2023,04/05/2023,30890,F-00372,Loacker GP Bisc Noisette Choc 3.53oz,63,63,25.61,1613.43,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
37600,01/26/2023,01/26/2023,01/26/2023,03/01/2023,30835,T-32300,Tiger Balm Patch - Large,1353,1353,33.665,45548.75,LC9T12A,2,NEW JERSEY,OCEAN
37600,01/26/2023,01/26/2023,01/26/2023,03/01/2023,30835,T-32300,Tiger Balm Patch - Large,6,6,2.805,16.83,LC9T12A,2,NEW JERSEY,OCEAN
37600,01/26/2023,01/26/2023,01/26/2023,04/11/2023,30903,T-32300,Tiger Balm Patch - Large,2042,0,30.89,63077.38,LC9T12A,2,NEW JERSEY,OCEAN
37600,01/26/2023,01/26/2023,01/26/2023,04/11/2023,30906,T-32300,Tiger Balm Patch - Large,0,2042,30.89,63077.38,LC9T12A,2,NEW JERSEY,OCEAN
37600,01/26/2023,01/26/2023,01/26/2023,04/11/2023,30910,T-32300,Tiger Balm Patch - Large,7,0,30.89,216.23,LC9T12A,2,NEW JERSEY,OCEAN
37600,01/26/2023,01/26/2023,01/26/2023,04/11/2023,30911,T-32300,Tiger Balm Patch - Large,0,7,30.99,216.93,LC9T12A,2,NEW JERSEY,OCEAN
37601,01/26/2023,01/26/2023,01/26/2023,04/28/2023,30975,T-32300,Tiger Balm Patch - Large,2739,0,30.89,84607.71,LC9T12A,2,NEW JERSEY,OCEAN
37601,01/26/2023,01/26/2023,01/26/2023,04/28/2023,30998,T-32300,Tiger Balm Patch - Large,0,2739,32.795,89824.6,LC9T12A,2,NEW JERSEY,OCEAN
37602,01/26/2023,01/26/2023,01/26/2023,02/27/2023,30770,T-32202,Tiger Balm Single Patch 12ct/disp,8300,8300,5.795,48099.8,LC9T12A,2,NEW JERSEY,OCEAN
37602,01/26/2023,01/26/2023,01/26/2023,02/27/2023,30770,T-32206,Tiger Balm Patch Warm (MM),168000,168000,1.954,328235,LC9T12A,2,NEW JERSEY,OCEAN
37610,01/30/2023,04/25/2023,01/30/2023,05/01/2023,30997,F-04074,POP Ginger Chews Lychee 8 oz,4356,0,6.9,30056.4,IM9SI1A,1,LIVERMORE,OCEAN
37610,01/30/2023,04/25/2023,01/30/2023,05/01/2023,31006,F-04074,POP Ginger Chews Lychee 8 oz,0,4356,7.86,34238.22,IM9SI1A,1,LIVERMORE,OCEAN
37616,01/31/2023,02/14/2023,02/14/2023,02/17/2023,30749,F-12122,Ferrero Rocher 12 Pcs,768,768,38.87,29852.16,DM9FE1A,2,NEW JERSEY,DELIVERY
37618,02/01/2023,02/01/2023,02/01/2023,02/07/2023,30724,J-72402,Totole Chicken Bouillon 2.2 lbs,941,941,82,77162,DM9AM9B,1,LIVERMORE,DELIVERY
37618,02/01/2023,02/01/2023,02/01/2023,02/07/2023,30724,J-72402,Totole Chicken Bouillon 2.2 lbs,53,53,0,0,DM9AM9B,1,LIVERMORE,DELIVERY
37643,02/13/2023,04/25/2023,02/13/2023,04/20/2023,30936,F-04130,POP Ginger Chews Plus+ Original 3 oz,2275,0,13.4,30485,IM9SI1A,2,NEW JERSEY,OCEAN
37643,02/13/2023,04/25/2023,02/13/2023,04/20/2023,30939,F-04130,POP Ginger Chews Plus+ Original 3 oz,0,2275,16.022,36450.25,IM9SI1A,2,NEW JERSEY,OCEAN
37646,02/14/2023,05/05/2023,02/14/2023,05/09/2023,31035,F-04073,POP Ginger Chews Mango 8 oz,4356,0,6.9,30056.4,IM9SI1A,1,LIVERMORE,OCEAN
37646,02/14/2023,05/05/2023,02/14/2023,05/09/2023,31040,F-04073,POP Ginger Chews Mango 8 oz,0,4356,7.86,34238.22,IM9SI1A,1,LIVERMORE,OCEAN
37647,02/14/2023,05/20/2023,02/14/2023,05/11/2023,31061,F-04075,POP Ginger Chews Blood Orange 8 oz,4356,0,6.9,30056.4,IM9SI1A,1,LIVERMORE,OCEAN
37647,02/14/2023,05/20/2023,02/14/2023,05/11/2023,31062,F-04075,POP Ginger Chews Blood Orange 8 oz,0,4356,7.897,34398.22,IM9SI1A,1,LIVERMORE,OCEAN
37648,02/14/2023,05/30/2023,02/14/2023,05/16/2023,31070,F-04074,POP Ginger Chews Lychee 8 oz,4356,0,6.9,30056.4,IM9SI1A,2,NEW JERSEY,OCEAN
37648,02/14/2023,05/30/2023,02/14/2023,05/16/2023,31076,F-04074,POP Ginger Chews Lychee 8 oz,0,4356,8.218,35795.6,IM9SI1A,2,NEW JERSEY,OCEAN
37649,02/14/2023,06/01/2023,02/14/2023,05/30/2023,31116,F-04117,POP Ginger Chews Blood Orange 4 oz (12ct/cs),7836,0,5.717,44798.41,IM9SI1A,2,NEW JERSEY,OCEAN
37649,02/14/2023,06/01/2023,02/14/2023,05/30/2023,31121,F-04117,POP Ginger Chews Blood Orange 4 oz (12ct/cs),0,7836,6.567,51459.93,IM9SI1A,2,NEW JERSEY,OCEAN
37651,02/14/2023,02/28/2023,02/28/2023,03/01/2023,30796,F-20141,Ferrero Coll. 24 pcs (w/Hazelnut)#20148,156,156,45.17,7046.52,DM9FE1A,1,LIVERMORE,DELIVERY
37657,02/16/2023,02/23/2023,02/16/2023,03/02/2023,30803,J-63006,Mazola Corn Oil 128 oz (1 gal),410,410,80.76,33111.6,DM9AC1B,1,LIVERMORE,DELIVERY
37657,02/16/2023,02/23/2023,02/16/2023,03/02/2023,30803,J-63004,Mazola Corn Oil 40 oz,288,288,52.8,15206.4,DM9AC1B,1,LIVERMORE,DELIVERY
37658,03/19/2025,07/24/2025,06/22/2025,03/13/2023,30832,D-04033,POP In Ginger H Cytl w/Turmeric 18gx25,860,860,55.615,47828.9,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
37660,02/17/2023,03/03/2023,02/17/2023,03/08/2023,30818,F-20141,Ferrero Coll. 24 pcs (w/Hazelnut)#20148,300,300,45.17,13551,DM9FE1A,2,NEW JERSEY,DELIVERY
37661,02/17/2023,02/17/2023,02/17/2023,03/01/2023,30800,T-22010,"Tiger Balm 18g Red, Ext/St(MM)",3000,3000,26.07,78210,LC9T12A,1,LIVERMORE,OCEAN
37661,02/17/2023,02/17/2023,02/17/2023,03/01/2023,30800,T-31510,"Tiger Balm 18g, Ultra/St",2000,2000,30.818,61635.4,LC9T12A,1,LIVERMORE,OCEAN
37661,02/17/2023,02/17/2023,02/17/2023,03/01/2023,30800,T-31510R,"Tiger Balm 18g, Ultra/St - RFID",900,900,30.818,27736.2,LC9T12A,1,LIVERMORE,OCEAN
37661,02/17/2023,02/17/2023,02/17/2023,03/01/2023,30800,T-31520,Tiger Balm Ultra 10g,500,500,18.216,9108,LC9T12A,1,LIVERMORE,OCEAN
37661,02/17/2023,02/17/2023,02/17/2023,03/01/2023,30800,T-31541,"Tiger Balm 50g, Ultra/St",2200,2200,53.106,116833.2,LC9T12A,1,LIVERMORE,OCEAN
37662,02/17/2023,02/17/2023,02/17/2023,03/01/2023,30799,T-22010,"Tiger Balm 18g Red, Ext/St(MM)",10500,10500,26.123,274293.8,LC9T12A,2,NEW JERSEY,OCEAN
37662,02/17/2023,02/17/2023,02/17/2023,03/01/2023,30799,T-31510,"Tiger Balm 18g, Ultra/St",5600,5600,30.867,172853.9,LC9T12A,2,NEW JERSEY,OCEAN
37663,02/17/2023,02/17/2023,02/17/2023,03/07/2023,30815,T-31510,"Tiger Balm 18g, Ultra/St",500,500,30.877,15438.5,LC9T12A,3,LOS ANGELES,OCEAN
37663,02/17/2023,02/17/2023,02/17/2023,03/07/2023,30815,T-31520,Tiger Balm Ultra 10g,8000,8000,18.264,146109.6,LC9T12A,3,LOS ANGELES,OCEAN
37663,02/17/2023,02/17/2023,02/17/2023,03/07/2023,30815,T-31541,"Tiger Balm 50g, Ultra/St",2000,2000,53.19,106380,LC9T12A,3,LOS ANGELES,OCEAN
37676,03/19/2025,07/24/2025,06/22/2025,04/11/2023,30909,D-04033,POP In Ginger H Cytl w/Turmeric 18gx25,220,0,57.92,12742.4,IM9HA8A,2,LIVERMORE,"OCEAN, CIF"
37676,03/19/2025,07/24/2025,06/22/2025,04/11/2023,30912,D-04033,POP In Ginger H Cytl w/Turmeric 18gx25,0,220,57.92,12742.4,IM9HA8A,2,LIVERMORE,"OCEAN, CIF"
37678,02/28/2023,03/24/2023,02/28/2023,06/16/2023,31207,F-04211,POP Ginger Chews Original 2 oz,2413,0,17.6,42468.8,IM9SI1A,1,LIVERMORE,OCEAN
37678,02/28/2023,03/24/2023,02/28/2023,06/16/2023,31208,F-04211,POP Ginger Chews Original 2 oz,0,2413,19.666,47454.26,IM9SI1A,1,LIVERMORE,OCEAN
37680,02/28/2023,03/24/2023,05/22/2023,06/13/2023,31191,F-04211,POP Ginger Chews Original 2 oz,1207,0,17.6,21243.2,IM9SI1A,1,LIVERMORE,OCEAN
37680,02/28/2023,03/24/2023,05/22/2023,06/13/2023,31196,F-04211,POP Ginger Chews Original 2 oz,0,1207,19.677,23749.59,IM9SI1A,1,LIVERMORE,OCEAN
37682,03/01/2023,03/01/2023,03/01/2023,03/24/2023,30862,F-00378,Loacker GP Dark Hazelnut 3.53oz,10,10,25.608,256.08,DM2LO9A,2,NEW JERSEY,DELIVERY
37682,03/01/2023,03/01/2023,03/01/2023,03/24/2023,30862,F-00373,Loacker GP White Coconut 3.53oz,15,15,25.608,384.12,DM2LO9A,2,NEW JERSEY,DELIVERY
37682,03/01/2023,03/01/2023,03/01/2023,03/24/2023,30862,F-00372,Loacker GP Bisc Noisette Choc 3.53oz,35,35,25.608,896.28,DM2LO9A,2,NEW JERSEY,DELIVERY
37687,03/01/2023,05/01/2023,03/27/2023,05/09/2023,31041,A-61117,AM GSG Candy 1 lb / Bag,320,0,36.27,11606.4,IM9GO3A,2,NEW JERSEY,OCEAN
37687,03/01/2023,05/01/2023,03/27/2023,05/09/2023,31041,A-61150,AM GSG Candy 6 oz Bag,300,0,21.65,6495,IM9GO3A,2,NEW JERSEY,OCEAN
37687,03/01/2023,05/01/2023,03/27/2023,05/09/2023,31042,A-61117,AM GSG Candy 1 lb / Bag,0,320,56.813,18180.28,IM9GO3A,2,NEW JERSEY,OCEAN
37687,03/01/2023,05/01/2023,03/27/2023,05/09/2023,31042,A-61150,AM GSG Candy 6 oz Bag,0,300,37.326,11197.92,IM9GO3A,2,NEW JERSEY,OCEAN
37688,03/01/2023,05/01/2023,03/27/2023,04/26/2023,30956,A-61117,AM GSG Candy 1 lb / Bag,450,0,36.27,16321.5,IM9GO3A,3,LOS ANGELES,OCEAN
